Data,Hora,Abertura,Máxima,Mínima,Última,Negócios,Volume
02/03/2020,13:44:00,106590,106715,106580,106680,6073,22335
02/03/2020,13:45:00,106675,106705,106540,106600,6596,24629
02/03/2020,13:46:00,106600,106680,106520,106535,6741,24824
02/03/2020,13:47:00,106535,106605,106530,106545,3635,13912
02/03/2020,13:48:00,106550,106595,106530,106585,3642,13916
02/03/2020,13:49:00,106590,106620,106560,106605,3446,12636
02/03/2020,13:50:00,106610,106650,106550,106570,4643,17254
02/03/2020,13:51:00,106575,106675,106555,106645,4363,16560
02/03/2020,13:52:00,106640,106735,106625,106675,6505,26096
02/03/2020,13:53:00,106680,106790,106665,106725,5997,23943
02/03/2020,13:54:00,106720,106780,106700,106715,4285,16613
02/03/2020,13:55:00,106715,106845,106710,106835,7760,29266
02/03/2020,13:56:00,106830,106855,106740,106795,6627,25269
02/03/2020,13:57:00,106795,106820,106725,106790,4545,17041
02/03/2020,13:58:00,106790,106835,106750,106755,4357,17909
02/03/2020,13:59:00,106750,106795,106700,106790,3815,14348
02/03/2020,14:00:00,106790,106855,106770,106820,5260,20244
02/03/2020,14:01:00,106820,106825,106730,106810,4219,15863
02/03/2020,14:02:00,106805,106825,106740,106805,3183,13371
02/03/2020,14:03:00,106800,106810,106740,106765,2416,9177
02/03/2020,14:04:00,106765,106805,106710,106740,3515,14253
02/03/2020,14:05:00,106740,106830,106715,106810,4166,16211
02/03/2020,14:06:00,106810,106820,106700,106705,4285,17575
02/03/2020,14:07:00,106700,106735,106660,106685,5848,20676
02/03/2020,14:08:00,106690,106695,106585,106610,8057,29955
02/03/2020,14:09:00,106615,106675,106590,106590,3593,14082
02/03/2020,14:10:00,106595,106670,106525,106545,6320,23126
02/03/2020,14:11:00,106545,106645,106540,106610,4826,18768
02/03/2020,14:12:00,106610,106640,106575,106595,3336,14950
02/03/2020,14:13:00,106595,106615,106510,106605,5174,20273
02/03/2020,14:14:00,106610,106625,106555,106590,3162,12834
02/03/2020,14:15:00,106595,106610,106535,106540,2769,11874
02/03/2020,14:16:00,106540,106565,106450,106455,6945,24575
02/03/2020,14:17:00,106450,106535,106420,106440,6806,25339
02/03/2020,14:18:00,106445,106505,106415,106490,4634,19441
02/03/2020,14:19:00,106490,106535,106440,106525,4173,17300
02/03/2020,14:20:00,106525,106590,106475,106510,6491,26623
02/03/2020,14:21:00,106505,106530,106415,106440,5487,21915
02/03/2020,14:22:00,106440,106530,106425,106430,4505,18261
02/03/2020,14:23:00,106425,106440,106315,106410,10556,40244
02/03/2020,14:24:00,106415,106475,106380,106455,3967,14598
02/03/2020,14:25:00,106460,106585,106440,106550,8441,32751
02/03/2020,14:26:00,106550,106625,106460,106625,7895,29329
02/03/2020,14:27:00,106620,106655,106555,106625,6317,24947
02/03/2020,14:28:00,106635,106675,106585,106640,4629,17162
02/03/2020,14:29:00,106640,106685,106620,106645,3841,14959
02/03/2020,14:30:00,106650,106730,106625,106705,5633,21775
02/03/2020,14:31:00,106700,106750,106665,106750,4487,17864
02/03/2020,14:32:00,106750,106820,106730,106800,5493,21208
02/03/2020,14:33:00,106795,106845,106730,106825,6878,26106
02/03/2020,14:34:00,106825,106925,106810,106905,8717,34753
02/03/2020,14:35:00,106900,106980,106885,106940,8850,34747
02/03/2020,14:36:00,106940,107030,106930,107015,6291,25479
02/03/2020,14:37:00,107020,107125,106985,107125,8257,34304
02/03/2020,14:38:00,107120,107145,107065,107135,7344,32267
02/03/2020,14:39:00,107135,107150,107050,107110,5769,23077
02/03/2020,14:40:00,107105,107150,107080,107130,5232,21116
02/03/2020,14:41:00,107130,107140,107040,107085,6424,27420
02/03/2020,14:42:00,107085,107170,107075,107105,6190,26883
02/03/2020,14:43:00,107100,107150,107045,107090,4494,17841
02/03/2020,14:44:00,107095,107125,107025,107095,4786,19632
02/03/2020,14:45:00,107095,107220,107095,107205,10253,42099
02/03/2020,14:46:00,107205,107290,107170,107260,8787,35772
02/03/2020,14:47:00,107255,107345,107240,107305,8089,32512
02/03/2020,14:48:00,107310,107380,107260,107280,8298,33665
02/03/2020,14:49:00,107285,107300,107220,107285,4920,19017
02/03/2020,14:50:00,107285,107345,107225,107270,5855,23008
02/03/2020,14:51:00,107275,107400,107230,107400,7380,31461
02/03/2020,14:52:00,107400,107470,107380,107390,9948,38990
02/03/2020,14:53:00,107390,107460,107380,107395,4593,18307
02/03/2020,14:54:00,107390,107475,107365,107460,6122,23718
02/03/2020,14:55:00,107455,107465,107385,107455,5037,20942
02/03/2020,14:56:00,107455,107600,107430,107590,8498,34190
02/03/2020,14:57:00,107585,107595,107465,107505,7544,29442
02/03/2020,14:58:00,107505,107540,107460,107500,4567,17025
02/03/2020,14:59:00,107505,107580,107505,107540,4714,18658
02/03/2020,15:00:00,107545,107640,107510,107610,7280,29905
02/03/2020,15:01:00,107610,107620,107510,107520,5575,20923
02/03/2020,15:02:00,107520,107530,107365,107395,11590,46901
02/03/2020,15:03:00,107400,107485,107390,107450,4568,19244
02/03/2020,15:04:00,107450,107490,107405,107465,3186,12104
02/03/2020,15:05:00,107460,107475,107350,107395,7753,32097
02/03/2020,15:06:00,107390,107445,107385,107390,3729,15417
02/03/2020,15:07:00,107395,107435,107325,107395,5207,20961
02/03/2020,15:08:00,107390,107395,107280,107340,7653,30669
02/03/2020,15:09:00,107340,107455,107340,107375,5838,23537
02/03/2020,15:10:00,107375,107595,107375,107565,9118,36982
02/03/2020,15:11:00,107565,107760,107560,107680,15312,58134
02/03/2020,15:12:00,107675,107685,107585,107645,5830,23155
02/03/2020,15:13:00,107650,107665,107515,107605,7223,29934
02/03/2020,15:14:00,107600,107670,107535,107575,7056,27266
02/03/2020,15:15:00,107580,107655,107490,107525,7348,29399
02/03/2020,15:16:00,107520,107540,107405,107450,7554,31022
02/03/2020,15:17:00,107440,107500,107360,107380,6245,25447
02/03/2020,15:18:00,107375,107460,107345,107380,6948,27269
02/03/2020,15:19:00,107380,107430,107295,107335,7090,29347
02/03/2020,15:20:00,107340,107470,107220,107250,11711,44079
02/03/2020,15:21:00,107250,107315,107225,107250,6846,27510
02/03/2020,15:22:00,107250,107400,107230,107400,6702,29551
02/03/2020,15:23:00,107400,107400,107310,107340,3962,17283
02/03/2020,15:24:00,107340,107405,107285,107375,4341,17490
02/03/2020,15:25:00,107380,107455,107355,107390,6077,25418
02/03/2020,15:26:00,107390,107425,107320,107325,4588,20289
02/03/2020,15:27:00,107325,107340,107170,107200,10668,44184
02/03/2020,15:28:00,107200,107330,107190,107320,6058,24875
02/03/2020,15:29:00,107320,107320,107255,107315,3391,13907
02/03/2020,15:30:00,107315,107420,107250,107295,9075,33951
02/03/2020,15:31:00,107295,107295,107185,107195,5110,19409
02/03/2020,15:32:00,107195,107320,107170,107320,6701,26102
02/03/2020,15:33:00,107320,107370,107225,107340,6929,27334
02/03/2020,15:34:00,107335,107385,107295,107360,4968,18694
02/03/2020,15:35:00,107360,107440,107320,107410,6902,26760
02/03/2020,15:36:00,107410,107465,107345,107375,7685,29296
02/03/2020,15:37:00,107375,107450,107335,107400,5557,23087
02/03/2020,15:38:00,107405,107495,107385,107480,6351,28639
02/03/2020,15:39:00,107480,107495,107400,107475,4952,18332
02/03/2020,15:40:00,107475,107520,107415,107475,6386,24083
02/03/2020,15:41:00,107470,107550,107460,107525,6824,25691
02/03/2020,15:42:00,107525,107530,107420,107455,4919,19326
02/03/2020,15:43:00,107455,107540,107430,107460,4683,19016
02/03/2020,15:44:00,107460,107525,107460,107500,2622,10961
02/03/2020,15:45:00,107500,107540,107380,107425,6419,22961
02/03/2020,15:46:00,107430,107435,107320,107355,6811,25968
02/03/2020,15:47:00,107360,107370,107185,107200,7556,29338
02/03/2020,15:48:00,107195,107230,107075,107150,11128,42901
02/03/2020,15:49:00,107145,107220,107100,107120,6351,25793
02/03/2020,15:50:00,107115,107245,107080,107170,8584,32111
02/03/2020,15:51:00,107165,107215,107110,107120,4673,18836
02/03/2020,15:52:00,107125,107130,106930,106970,14240,53573
02/03/2020,15:53:00,106970,107020,106950,106980,5292,21331
02/03/2020,15:54:00,106980,107005,106925,106950,5726,22285
02/03/2020,15:55:00,106945,107045,106925,107035,6160,22962
02/03/2020,15:56:00,107040,107110,106990,107070,6476,24368
02/03/2020,15:57:00,107070,107150,107050,107115,5066,18575
02/03/2020,15:58:00,107115,107130,107030,107085,4936,19719
02/03/2020,15:59:00,107085,107120,107070,107070,3058,13093
02/03/2020,16:00:00,107070,107095,107040,107075,3893,15178
02/03/2020,16:01:00,107075,107080,106975,107010,5835,22941
02/03/2020,16:02:00,107015,107015,106820,106835,9488,33488
02/03/2020,16:03:00,106835,106875,106770,106780,6837,25033
02/03/2020,16:04:00,106780,106825,106755,106785,4755,19337
02/03/2020,16:05:00,106790,106840,106710,106760,8297,30948
02/03/2020,16:06:00,106760,106870,106720,106755,7782,28282
02/03/2020,16:07:00,106750,106785,106680,106705,5717,22541
02/03/2020,16:08:00,106705,106760,106665,106760,4738,19046
02/03/2020,16:09:00,106760,106940,106755,106930,8997,33176
02/03/2020,16:10:00,106930,106990,106840,106920,9419,36386
02/03/2020,16:11:00,106920,106935,106820,106865,5466,20126
02/03/2020,16:12:00,106865,106900,106810,106875,4370,16663
02/03/2020,16:13:00,106880,106975,106875,106930,5911,24042
02/03/2020,16:14:00,106935,106955,106875,106935,3423,14205
02/03/2020,16:15:00,106935,106945,106735,106745,7770,28472
02/03/2020,16:16:00,106750,106795,106665,106670,7242,27087
02/03/2020,16:17:00,106675,106720,106575,106665,10398,38641
02/03/2020,16:18:00,106660,106760,106640,106690,5477,20990
02/03/2020,16:19:00,106695,106735,106670,106700,3329,12607
02/03/2020,16:20:00,106695,106825,106690,106805,6299,24238
02/03/2020,16:21:00,106810,106815,106600,106635,7934,30914
02/03/2020,16:22:00,106630,106715,106545,106685,7928,31451
02/03/2020,16:23:00,106685,106715,106575,106585,4603,18059
02/03/2020,16:24:00,106590,106690,106510,106510,7482,29047
02/03/2020,16:25:00,106515,106590,106480,106560,7270,27078
02/03/2020,16:26:00,106560,106560,106495,106515,4648,19933
02/03/2020,16:27:00,106520,106615,106455,106610,7557,30613
02/03/2020,16:28:00,106605,106670,106475,106530,8469,31973
02/03/2020,16:29:00,106535,106540,106405,106445,7785,31187
02/03/2020,16:30:00,106440,106535,106420,106535,5921,22270
02/03/2020,16:31:00,106535,106555,106460,106490,4130,16355
02/03/2020,16:32:00,106490,106550,106420,106525,5847,24063
02/03/2020,16:33:00,106525,106620,106505,106605,6232,26127
02/03/2020,16:34:00,106600,106610,106390,106390,7510,30642
02/03/2020,16:35:00,106390,106435,106330,106410,9612,39048
02/03/2020,16:36:00,106410,106435,106330,106340,4790,20034
02/03/2020,16:37:00,106345,106380,106270,106310,8493,34467
02/03/2020,16:38:00,106310,106380,106250,106290,6669,27637
02/03/2020,16:39:00,106285,106290,106185,106240,9200,38672
02/03/2020,16:40:00,106235,106240,106085,106140,11011,45809
02/03/2020,16:41:00,106140,106255,106090,106200,8812,36107
02/03/2020,16:42:00,106195,106230,106120,106135,5504,24175
02/03/2020,16:43:00,106135,106150,105820,105935,16534,70956
02/03/2020,16:44:00,105935,106040,105880,105930,9408,42277
02/03/2020,16:45:00,105935,106020,105880,105915,7581,31596
02/03/2020,16:46:00,105910,106095,105895,106040,8443,36999
02/03/2020,16:47:00,106035,106130,106020,106120,5981,25737
02/03/2020,16:48:00,106120,106225,106110,106200,6731,27605
02/03/2020,16:49:00,106200,106310,106165,106245,7262,30078
02/03/2020,16:50:00,106240,106255,106050,106080,8506,36426
02/03/2020,16:51:00,106075,106120,106005,106095,7582,32192
02/03/2020,16:52:00,106095,106230,106095,106175,6814,27168
02/03/2020,16:53:00,106180,106240,106150,106185,3958,16372
02/03/2020,16:54:00,106190,106240,106115,106180,3977,16640
02/03/2020,16:55:00,106185,106480,106145,106385,11214,45549
02/03/2020,16:56:00,106390,106530,106255,106305,10422,40285
02/03/2020,16:57:00,106305,106330,106070,106085,8948,36841
02/03/2020,16:58:00,106085,106135,106025,106030,6595,25393
02/03/2020,16:59:00,106030,106035,105860,105905,9820,40092
02/03/2020,17:00:00,105905,105940,105710,105795,13940,57602
02/03/2020,17:01:00,105795,105970,105790,105920,6996,31956
02/03/2020,17:02:00,105920,105975,105845,105930,5423,23982
02/03/2020,17:03:00,105930,105955,105850,105910,4024,18445
02/03/2020,17:04:00,105915,106030,105880,106020,5327,22277
02/03/2020,17:05:00,106020,106200,105990,106150,9511,41902
02/03/2020,17:06:00,106150,106310,106150,106255,8543,39115
02/03/2020,17:07:00,106255,106295,106165,106175,5156,22778
02/03/2020,17:08:00,106170,106200,106095,106195,4958,22638
02/03/2020,17:09:00,106195,106265,106145,106155,3984,15838
02/03/2020,17:10:00,106160,106205,106105,106145,4188,18869
02/03/2020,17:11:00,106145,106175,106005,106065,6265,27086
02/03/2020,17:12:00,106060,106185,106020,106135,4959,21033
02/03/2020,17:13:00,106140,106330,106130,106235,9189,40175
02/03/2020,17:14:00,106235,106300,106155,106290,4966,21499
02/03/2020,17:15:00,106285,106285,106120,106120,4004,16554
02/03/2020,17:16:00,106125,106255,106115,106230,4010,17123
02/03/2020,17:17:00,106230,106310,106205,106235,4345,17621
02/03/2020,17:18:00,106235,106240,106135,106145,3195,14155
02/03/2020,17:19:00,106145,106210,105940,105975,7166,30279
02/03/2020,17:20:00,105975,105990,105860,105955,6983,29825
02/03/2020,17:21:00,105955,106115,105930,106040,6263,27451
02/03/2020,17:22:00,106040,106240,106010,106230,5838,23856
02/03/2020,17:23:00,106230,106315,106185,106275,5335,23821
02/03/2020,17:24:00,106275,106450,106270,106430,7521,33293
02/03/2020,17:25:00,106430,106550,106370,106535,9168,42978
02/03/2020,17:26:00,106535,106690,106500,106625,9078,39854
02/03/2020,17:27:00,106620,106640,106515,106560,6855,30272
02/03/2020,17:28:00,106565,106570,106450,106490,5826,25623
02/03/2020,17:29:00,106490,106550,106400,106525,5850,26460
02/03/2020,17:30:00,106520,106555,106320,106460,8331,35172
02/03/2020,17:31:00,106460,106510,106340,106360,5463,26627
02/03/2020,17:32:00,106365,106365,106245,106300,6041,26428
02/03/2020,17:33:00,106300,106310,106205,106260,4011,18966
02/03/2020,17:34:00,106255,106265,106125,106240,5970,26653
02/03/2020,17:35:00,106240,106390,106230,106370,5970,25747
02/03/2020,17:36:00,106370,106540,106360,106485,8115,34730
02/03/2020,17:37:00,106490,106570,106465,106535,4604,21981
02/03/2020,17:38:00,106535,106635,106515,106620,4847,23352
02/03/2020,17:39:00,106625,106645,106425,106475,6732,29358
02/03/2020,17:40:00,106475,106480,106400,106435,3763,16698
02/03/2020,17:41:00,106435,106575,106420,106530,5550,24929
02/03/2020,17:42:00,106530,106630,106500,106590,4186,18890
02/03/2020,17:43:00,106590,106630,106535,106545,3003,16019
02/03/2020,17:44:00,106540,106570,106375,106385,5752,25111
02/03/2020,17:45:00,106385,106470,106305,106340,6165,26777
02/03/2020,17:46:00,106340,106665,106330,106605,7140,31645
02/03/2020,17:47:00,106610,106615,106470,106595,5459,23313
02/03/2020,17:48:00,106600,106760,106510,106720,7709,32547
02/03/2020,17:49:00,106725,106785,106650,106770,7083,32325
02/03/2020,17:50:00,106770,106980,106765,106950,9240,41170
02/03/2020,17:51:00,106945,107130,106940,107050,8353,37592
02/03/2020,17:52:00,107050,107125,107015,107050,5130,20796
02/03/2020,17:53:00,107055,107235,107050,107180,6944,29187
02/03/2020,17:54:00,107185,107310,107125,107260,6771,28821
02/03/2020,17:55:00,107250,107315,107055,107075,8285,36206
02/03/2020,17:56:00,107070,107100,106985,107065,6166,28588
02/03/2020,17:57:00,107060,107100,106990,107060,4369,19622
02/03/2020,17:58:00,107055,107135,107005,107100,3401,15698
02/03/2020,17:59:00,107100,107285,107095,107265,5707,23786
02/03/2020,18:00:00,107260,107280,107030,107190,5678,24039
02/03/2020,18:01:00,107185,107260,107140,107185,3494,16887
02/03/2020,18:02:00,107190,107270,107115,107220,3205,14411
02/03/2020,18:03:00,107210,107225,107110,107145,2001,8111
02/03/2020,18:04:00,107155,107175,107010,107025,2594,11035
02/03/2020,18:05:00,107025,107180,107025,107110,2290,11062
02/03/2020,18:06:00,107115,107170,107080,107165,1501,6025
02/03/2020,18:07:00,107160,107265,107080,107215,1597,7597
02/03/2020,18:08:00,107225,107255,107120,107210,1163,7278
02/03/2020,18:09:00,107210,107420,107205,107410,1108,6237
02/03/2020,18:10:00,107500,107500,107500,107500,977,18807
03/03/2020,09:00:00,107655,107815,107575,107760,3200,12606
03/03/2020,09:01:00,107765,107980,107740,107885,10402,35067
03/03/2020,09:02:00,107880,107910,107760,107820,4768,16869
03/03/2020,09:03:00,107830,107900,107775,107845,3816,12945
03/03/2020,09:04:00,107845,107890,107800,107860,2904,9220
03/03/2020,09:05:00,107855,107865,107685,107685,7928,25096
03/03/2020,09:06:00,107685,107765,107660,107710,5729,17382
03/03/2020,09:07:00,107710,107790,107700,107775,2869,9567
03/03/2020,09:08:00,107775,107790,107705,107720,2574,8264
03/03/2020,09:09:00,107715,107760,107650,107735,5283,16864
03/03/2020,09:10:00,107735,107740,107685,107720,3056,10098
03/03/2020,09:11:00,107715,107820,107660,107685,8639,25332
03/03/2020,09:12:00,107680,107710,107660,107695,2286,7457
03/03/2020,09:13:00,107705,107725,107660,107680,2401,7783
03/03/2020,09:14:00,107675,107685,107590,107615,7231,23345
03/03/2020,09:15:00,107625,107685,107535,107585,9993,29525
03/03/2020,09:16:00,107585,107625,107565,107615,3210,10146
03/03/2020,09:17:00,107610,107620,107535,107560,3652,12015
03/03/2020,09:18:00,107560,107610,107505,107600,6504,20781
03/03/2020,09:19:00,107600,107695,107590,107635,7777,23467
03/03/2020,09:20:00,107635,107670,107560,107635,4844,14879
03/03/2020,09:21:00,107630,107685,107600,107660,3784,13059
03/03/2020,09:22:00,107660,107730,107625,107650,6973,22269
03/03/2020,09:23:00,107650,107685,107600,107675,3822,12406
03/03/2020,09:24:00,107675,107690,107600,107630,2868,9305
03/03/2020,09:25:00,107630,107635,107525,107535,6352,19572
03/03/2020,09:26:00,107535,107565,107505,107525,4275,13868
03/03/2020,09:27:00,107530,107535,107410,107460,11915,34991
03/03/2020,09:28:00,107460,107490,107405,107420,4809,16938
03/03/2020,09:29:00,107420,107460,107365,107435,7548,24797
03/03/2020,09:30:00,107440,107450,107340,107370,8549,29265
03/03/2020,09:31:00,107365,107375,107305,107340,6239,22320
03/03/2020,09:32:00,107340,107500,107320,107465,11752,39099
03/03/2020,09:33:00,107460,107470,107330,107360,7461,26955
03/03/2020,09:34:00,107360,107420,107270,107375,10387,35740
03/03/2020,09:35:00,107370,107380,107270,107300,10825,38265
03/03/2020,09:36:00,107300,107345,107180,107210,14391,53844
03/03/2020,09:37:00,107205,107265,107035,107075,21852,82586
03/03/2020,09:38:00,107075,107125,107020,107080,12587,47299
03/03/2020,09:39:00,107075,107095,106960,106975,11747,45751
03/03/2020,09:40:00,106970,107055,106905,106940,17330,63001
03/03/2020,09:41:00,106945,106960,106820,106860,13053,49793
03/03/2020,09:42:00,106860,106985,106850,106970,10318,37756
03/03/2020,09:43:00,106965,107045,106925,106930,9323,34356
03/03/2020,09:44:00,106930,106940,106710,106715,17745,67977
03/03/2020,09:45:00,106720,106815,106675,106775,14330,53021
03/03/2020,09:46:00,106780,106780,106620,106640,13129,51413
03/03/2020,09:47:00,106640,106770,106630,106720,9101,35179
03/03/2020,09:48:00,106725,106855,106645,106825,12360,46627
03/03/2020,09:49:00,106820,106880,106755,106840,8163,31164
03/03/2020,09:50:00,106840,106960,106720,106855,17220,67614
03/03/2020,09:51:00,106860,106885,106805,106875,5324,22260
03/03/2020,09:52:00,106875,106880,106820,106845,2956,12197
03/03/2020,09:53:00,106840,106920,106760,106845,7302,30565
03/03/2020,09:54:00,106840,106850,106735,106820,7573,27707
03/03/2020,09:55:00,106820,106870,106740,106835,7364,28530
03/03/2020,09:56:00,106840,107045,106815,107035,13511,47809
03/03/2020,09:57:00,107030,107110,107015,107080,13407,48258
03/03/2020,09:58:00,107075,107135,107035,107080,9203,34531
03/03/2020,09:59:00,107075,107125,107050,107115,4382,16262
03/03/2020,10:00:00,107120,107125,106920,106955,16140,61071
03/03/2020,10:01:00,106955,106980,106840,106880,9925,38159
03/03/2020,10:02:00,106875,106890,106655,106675,15608,51676
03/03/2020,10:03:00,106675,106750,106525,106580,18746,65103
03/03/2020,10:04:00,106580,106760,106565,106585,12718,45944
03/03/2020,10:05:00,106585,106625,106475,106495,15984,56948
03/03/2020,10:06:00,106495,106615,106450,106530,12840,45368
03/03/2020,10:07:00,106525,106645,106465,106560,11692,44728
03/03/2020,10:08:00,106560,106710,106540,106680,9717,37144
03/03/2020,10:09:00,106680,106695,106485,106615,10395,37364
03/03/2020,10:10:00,106620,106810,106600,106735,16420,58500
03/03/2020,10:11:00,106735,106765,106555,106610,9938,35841
03/03/2020,10:12:00,106615,106735,106590,106715,9124,33672
03/03/2020,10:13:00,106715,106830,106710,106730,9452,35878
03/03/2020,10:14:00,106735,106860,106730,106805,9117,34470
03/03/2020,10:15:00,106800,106940,106720,106940,12829,45180
03/03/2020,10:16:00,106935,106985,106820,106865,12560,48066
03/03/2020,10:17:00,106860,106895,106800,106835,5702,22461
03/03/2020,10:18:00,106830,106980,106780,106980,9024,32271
03/03/2020,10:19:00,106980,107105,106955,107035,15342,56451
03/03/2020,10:20:00,107035,107100,106970,107075,9111,34913
03/03/2020,10:21:00,107080,107350,107080,107315,23132,82928
03/03/2020,10:22:00,107320,107330,107160,107190,11421,39580
03/03/2020,10:23:00,107190,107395,107180,107365,11543,39965
03/03/2020,10:24:00,107365,107445,107310,107410,13173,48716
03/03/2020,10:25:00,107400,107495,107380,107470,9411,33208
03/03/2020,10:26:00,107470,107545,107430,107530,10109,37411
03/03/2020,10:27:00,107525,107560,107390,107395,10890,39826
03/03/2020,10:28:00,107395,107460,107360,107440,7777,28570
03/03/2020,10:29:00,107440,107540,107435,107440,9008,32248
03/03/2020,10:30:00,107440,107515,107290,107410,14973,50736
03/03/2020,10:31:00,107410,107540,107340,107395,11443,46221
03/03/2020,10:32:00,107390,107495,107370,107380,6686,25369
03/03/2020,10:33:00,107385,107440,107365,107365,4044,18950
03/03/2020,10:34:00,107365,107595,107365,107565,13010,47080
03/03/2020,10:35:00,107565,107575,107400,107460,10078,38426
03/03/2020,10:36:00,107455,107675,107455,107610,14850,58060
03/03/2020,10:37:00,107615,107625,107495,107520,8919,33526
03/03/2020,10:38:00,107520,107610,107410,107425,9542,35216
03/03/2020,10:39:00,107425,107495,107200,107330,21009,76600
03/03/2020,10:40:00,107330,107395,107240,107250,11211,42251
03/03/2020,10:41:00,107255,107395,107240,107320,8063,31002
03/03/2020,10:42:00,107320,107345,107210,107315,8909,34941
03/03/2020,10:43:00,107315,107345,107230,107295,5677,24025
03/03/2020,10:44:00,107290,107290,107215,107230,4860,19565
03/03/2020,10:45:00,107230,107255,107020,107045,17568,64202
03/03/2020,10:46:00,107045,107130,106965,107040,13369,52081
03/03/2020,10:47:00,107040,107065,106925,106975,8051,35106
03/03/2020,10:48:00,106970,106980,106810,106945,13537,50456
03/03/2020,10:49:00,106940,106995,106920,106960,6175,23113
03/03/2020,10:50:00,106965,107090,106885,106955,14106,51640
03/03/2020,10:51:00,106955,106980,106850,106885,7070,28680
03/03/2020,10:52:00,106885,106980,106835,106905,6900,24919
03/03/2020,10:53:00,106900,106970,106890,106915,3567,15002
03/03/2020,10:54:00,106920,107005,106860,106890,7143,28269
03/03/2020,10:55:00,106890,107045,106770,106975,15719,56157
03/03/2020,10:56:00,106975,107020,106950,106985,5712,23865
03/03/2020,10:57:00,106985,106985,106825,106890,8399,34023
03/03/2020,10:58:00,106890,106980,106870,106970,5149,20428
03/03/2020,10:59:00,106970,107010,106945,106965,4048,18376
03/03/2020,11:00:00,106965,107040,106875,106980,10186,42459
03/03/2020,11:01:00,106980,107025,106955,106970,4935,24547
03/03/2020,11:02:00,106970,107080,106940,106945,8898,35885
03/03/2020,11:03:00,106940,106980,106730,106740,13696,48190
03/03/2020,11:04:00,106735,106800,106655,106775,12121,43853
03/03/2020,11:05:00,106780,106920,106710,106910,11081,39427
03/03/2020,11:06:00,106910,107000,106890,106940,9672,45584
03/03/2020,11:07:00,106940,106970,106910,106935,4625,24702
03/03/2020,11:08:00,106940,106960,106880,106915,4271,19805
03/03/2020,11:09:00,106915,107165,106915,107145,14291,52442
03/03/2020,11:10:00,107145,107355,107140,107285,19214,68929
03/03/2020,11:11:00,107290,107325,107190,107240,7580,30815
03/03/2020,11:12:00,107240,107335,107220,107315,7262,29487
03/03/2020,11:13:00,107320,107335,107250,107260,4242,15400
03/03/2020,11:14:00,107260,107320,107205,107310,5458,19341
03/03/2020,11:15:00,107305,107435,107265,107410,10355,36964
03/03/2020,11:16:00,107415,107440,107360,107375,6510,25028
03/03/2020,11:17:00,107375,107435,107360,107390,4813,20872
03/03/2020,11:18:00,107385,107460,107325,107410,6819,26117
03/03/2020,11:19:00,107415,107465,107380,107400,4822,18113
03/03/2020,11:20:00,107405,107475,107395,107410,4328,14340
03/03/2020,11:21:00,107410,107450,107350,107405,5127,17505
03/03/2020,11:22:00,107405,107445,107370,107420,3430,12144
03/03/2020,11:23:00,107420,107470,107410,107465,2844,10195
03/03/2020,11:24:00,107465,107490,107400,107465,4377,15234
03/03/2020,11:25:00,107470,107480,107410,107420,3676,14468
03/03/2020,11:26:00,107425,107430,107375,107390,4239,15357
03/03/2020,11:27:00,107385,107420,107310,107360,5777,19857
03/03/2020,11:28:00,107365,107585,107355,107535,13349,47738
03/03/2020,11:29:00,107535,107555,107450,107450,6128,20969
03/03/2020,11:30:00,107455,107475,107170,107195,20467,76174
03/03/2020,11:31:00,107200,107365,107115,107185,15880,67971
03/03/2020,11:32:00,107185,107205,107020,107075,12844,48617
03/03/2020,11:33:00,107070,107295,107050,107265,14841,57072
03/03/2020,11:34:00,107270,107270,106960,107005,15897,59493
03/03/2020,11:35:00,107005,107050,106890,106915,12369,45994
03/03/2020,11:36:00,106920,106935,106805,106805,11125,38740
03/03/2020,11:37:00,106805,106845,106750,106780,9331,36463
03/03/2020,11:38:00,106780,106905,106770,106870,9811,37796
03/03/2020,11:39:00,106870,106980,106815,106950,8521,31463
03/03/2020,11:40:00,106945,106975,106905,106930,6981,27138
03/03/2020,11:41:00,106935,106945,106845,106905,7708,30886
03/03/2020,11:42:00,106905,107005,106820,107005,9826,37770
03/03/2020,11:43:00,107005,107005,106890,106950,6697,27071
03/03/2020,11:44:00,106955,106960,106850,106870,6310,26072
03/03/2020,11:45:00,106870,106925,106655,106680,16940,66028
03/03/2020,11:46:00,106685,106780,106620,106745,12096,47008
03/03/2020,11:47:00,106750,106845,106730,106825,7321,27405
03/03/2020,11:48:00,106825,106830,106710,106725,5864,22964
03/03/2020,11:49:00,106725,106830,106690,106805,6456,24247
03/03/2020,11:50:00,106800,106805,106670,106730,7462,26668
03/03/2020,11:51:00,106730,106755,106690,106710,4604,28450
03/03/2020,11:52:00,106715,106865,106675,106680,10855,40547
03/03/2020,11:53:00,106680,106710,106505,106535,13644,52791
03/03/2020,11:54:00,106535,106540,106390,106490,15763,62228
03/03/2020,11:55:00,106490,106690,106455,106485,15169,59920
03/03/2020,11:56:00,106485,106520,106245,106250,16041,61923
03/03/2020,11:57:00,106250,106420,106245,106320,13267,54374
03/03/2020,11:58:00,106320,106435,106315,106425,5064,19823
03/03/2020,11:59:00,106420,106430,106325,106370,4685,19304
03/03/2020,12:00:00,106370,107765,106345,107740,32406,125705
03/03/2020,12:01:00,107740,108255,107710,108175,22873,98970
03/03/2020,12:02:00,108175,108630,108070,108585,14145,58934
